stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
VIM2BERG,VIM2BERG,Bergaigne,8 Rue Abel Bergaigne 62580 Vimy,50.372022419063846,2.802630050755035,,,0,,0
DRO1CRVA,DRO1CRVA,Route d'Arras,101 Route d’Arras 62320 Drocourt,50.39500768034829,2.92879778709663,,,0,,0
HAI1BH19,HAI1BH19,Quartier Fosse 7,98 Rue du Marechal Lyautey 62150 Houdain,50.463834848723366,2.555769751405459,,,0,,1
MAZ2STLO,MAZ2STLO,Saint-Lô,235 Route Nationale 62980 Vermelles,50.4720088649281,2.7485605953521293,,,0,,0
CAU1RDHA,CAU1RDHA,Rue d'en Haut,1 Rue d’En Haut 62150 Caucourt,50.397871000255705,2.569618751224781,,,0,,0
GAU1RDCH,GAU1RDCH,Rue du Château,356 Chaussée Brunehaut 62150 Gauchin-Légal,50.413356782643696,2.584041283619252,,,0,,1
AVI1LCO2,AVI1LCO2,Colonel Fabien,21 Rue Pierre Brossolette 62210 Avion,50.40969600724348,2.813102750156942,,,0,,0
FOQ2ACTI,FOQ2ACTI,Actipolis,2 Zone Artisanale Actipolis 62232 Fouquières-lès-Béthune,50.5156639373912,2.622015159709325,,,0,,1
BET2BH05,BET2BH05,Mont-Liébaut,11 Boulevard des Etats-Unis 62400 Béthune,50.51862706034698,2.6286033844471643,,,0,,1
BET2BH02,BET2BH02,André Malraux,437 Rue Jules Massenet 62400 Béthune,50.52066586648204,2.6531710121139827,,,0,,1
LOO1SUPE,LOO1SUPE,Supervielle,57 Rue Jules Supervielle 62750 Loos-en-Gohelle,50.45400375533066,2.774032514763128,,,0,,0
BRU1MJU2,BRU1MJU2,Maréchal Juin,447 Rue Roland Garros 62700 Bruay-la-Buissière,50.46964210244956,2.549286326115298,,,0,,0
SAY1GDOR,SAY1GDOR,Gerbes d'Or,1 q Route Nationale 62113 Sailly-Labourse,50.49772346771172,2.6995978561417595,,,0,,0
CAC1LVER,CAC1LVER,La Verrerie,39 Rue Anatole France 62470 Camblain-Châtelain,50.48205198388299,2.4714258406144447,,,0,,0
NOL2GAMB,NOL2GAMB,Gambetta,9 Rue Léon Gambetta 62221 Noyelles-sous-Lens,50.43324857704853,2.874321357885581,,,0,,0
HOU1POST,HOU1POST,Poste,11 Rue Henri Durant 62150 Houdain,50.45141558806483,2.5356626147102,,,0,,0
DIV2MOZA,DIV2MOZA,Mozart,11 Rue Mozart 62460 Divion,50.47386629874678,2.528328320269269,,,0,,1
BAR2MARI,BAR2MARI,Marina,247 Rue d’Houdain 62620 Barlin,50.453604071938265,2.5985313439926947,,,0,,0
LAP2VAMA,LAP2VAMA,Gare,416 Rue Victor Hugo 62122 Lapugnoy,50.50675724720424,2.515961209489378,,,0,,0
MON2BOUI,MON2BOUI,Collège Gagarine,51 Rue Suzanne Lannoy 62640 Montigny-en-Gohelle,50.43047712082692,2.9325869950245207,,,0,,0
FOQ1BH20,FOQ1BH20,Ferme Educative,5 Rue Mere Teresa 62232 Fouquières-lès-Béthune,50.51722283089668,2.6190409450254344,,,0,,1
DOV1CELO,DOV1CELO,Carrefour Eloi,6 bis Rue du 8 Mai 62138 Douvrin,50.50871350207629,2.838030177958492,,,0,,1
BET2CIVE,BET2CIVE,Cité Verquin,249 Rue de Verquin 62400 Béthune,50.51805147796684,2.643980012291265,,,0,,0
HOU2SJEA,HOU2SJEA,Saint-Jean,534 Rue Jean Jaures 62150 Houdain,50.45532109301944,2.5395709283421053,,,0,,0
DRO2CRVA,DRO2CRVA,Route d'Arras,101 Route d’Arras 62320 Drocourt,50.395080136139946,2.928658268231912,,,0,,0
ANZ24VEN,ANZ24VEN,4 Vents,491 Rue de Saint-Venant 62232 Annezin,50.542953322369215,2.6225644952392946,,,0,,0
AUC1SORR,AUC1SORR,Sorriaux,37 Rue Uriane Sorriaux 62260 Auchel,50.50389602402108,2.4648586100138976,,,0,,0
AUC1CHA1,AUC1CHA1,Georges Bernard,15 Quartier Saint Augustin 62260 Auchel,50.50065811981239,2.4804359139168737,,,0,,1
HIN2LPAC,HIN2LPAC,Le Pacault,496 Rue de Merville 62350 Mont-Bernanchon,50.59108464822793,2.632801884808205,,,0,,0
EVI2CIEM,EVI2CIEM,Employés,195 Rue Emile Basly 62141 Évin-Malmaison,50.44028029450007,3.0213721905074,,,0,,0
HAI1EGLI,HAI1EGLI,Mairie,24 Rue du 1er Mai 62940 Haillicourt,50.474997649297165,2.5834306875097384,,,0,,0
LOI2BH08,LOI2BH08,Gare 2,6 Rue Jules Warin 62218 Loison-sous-Lens,50.44018676682217,2.861273145739584,,,0,,1
HAI1RHAI,HAI1RHAI,Léon Blum,1053 Rue Léon Blum 62940 Haillicourt,50.47651366795504,2.5648934525651823,,,0,,0
NOE1LSKI,NOE1LSKI,Loisinord Ski,32 Rue du Muguet 62290 Nœux-les-Mines,50.47353132747756,2.6790377109527044,,,0,,0
BET1LROT,BET1LROT,La Rotonde,18 Rue du Maréchal Lyautey 62400 Béthune,50.52167847384953,2.63189998408703,,,0,,1
HER2BECL,HER2BECL,Champs d'Argent,141 Rue Emile Basly 62530 Hersin-Coupigny,50.44568729147615,2.6603849888933286,,,0,,1
HEN1R2VI,HEN1R2VI,Deux Villes,5 Boulevard Jean Moulin 62110 Hénin-Beaumont,50.42286398167733,2.9389995541560974,,,0,,1
VER2STAD,VER2STAD,Rue Guy Mollet,26 Domaine Saint Philippe 62113 Verquigneul,50.50567360820679,2.6638384546708016,,,0,,0
ELE2CIME,ELE2CIME,Bd Mendès France,Rue Gabriel Peri 62300 Éleu-dit-Leauwette,50.417832460648185,2.8181933442686207,,,0,,1
LIE2STDU,LIE2STDU,Stade Duflot,105 Rue Jules Ferry 62800 Liévin,50.42951353896002,2.74932214352178,,,0,,1
AUC1BRIQ,AUC1BRIQ,Val d'Enfer,331 Rue Raoul Briquet 62260 Auchel,50.516640196920406,2.460247672282696,,,0,,0
NOG2BAPI,NOG2BAPI,Rivage,67 Rue Gambetta 62950 Noyelles-Godault,50.423865767369726,3.0040132076071897,,,0,,0
FOU1VLFR,FOU1VLFR,Salle Mitterand,119 Rue Jean Jaures 62740 Fouquières-lès-Lens,50.425510323626845,2.9070913642899665,,,0,,0
AVI2VOLT,AVI2VOLT,Voltaire,184 Rue Aime Cesaire 62210 Avion,50.42097266237554,2.8428711821429054,,,0,,1
SAY2ODES,SAY2ODES,Désuert,27 Rue de Labourse 62113 Sailly-Labourse,50.50066023838336,2.6892661372991,,,0,,0
LAC1LROS,LAC1LROS,Les Rossignols,475 Rue de Houdain 62150 La Comté,50.43097463936853,2.507024553625837,,,0,,0
COC2CIVI,COC2CIVI,Artois,68 Rue Louis Blanc 62970 Courcelles-lès-Lens,50.41669773463102,3.024969033727569,,,0,,0
NOL1GAMB,NOL1GAMB,Gambetta,9 Rue Léon Gambetta 62221 Noyelles-sous-Lens,50.433267134368506,2.874181078408652,,,0,,0
AUM1DERE,AUM1DERE,Derez,44 Rue Casimir Beugnet 62138 Auchy-les-Mines,50.50886384724032,2.7824876093588795,,,0,,0
NOL110MA,NOL110MA,10 mars 1906,159 Rue du General de Gaulle 62221 Noyelles-sous-Lens,50.4198786915915,2.888657797052877,,,0,,1
CAC2LVER,CAC2LVER,La Verrerie,30 bis Rue Anatole France 62470 Camblain-Châtelain,50.482150673496825,2.471426104613112,,,0,,0
LIE2CORI,LIE2CORI,Riaumont,18 a Avenue de l’Entre 2 Monts 62800 Liévin,50.42007247761848,2.7882307974890788,,,0,,1
BUL1GAR2,BUL1GAR2,Gare,4 Rue Julien Hapiot 62160 Grenay,50.44808211002465,2.7342705453908365,,,0,,1
EST1MONU,EST1MONU,Monument,40 Rue Blanche Dupont 62880 Estevelles,50.47582103697112,2.906566262247946,,,0,,1
LOI1PLOI,LOI1PLOI,Pont de Loison,118 Route de Lille 62218 Loison-sous-Lens,50.44597518202407,2.86099634897785,,,0,,0
CUI2SALE,CUI2SALE,Salengro,1 Rue Roger Salengro 62149 Cuinchy,50.52164972910722,2.751177413725716,,,0,,0
HAI1KOEN,HAI1KOEN,Koenig,1 bis Rue du Général Koenig 62940 Haillicourt,50.47710233325069,2.5852828533293604,,,0,,0
HEN1STAD,HEN1STAD,Ballekens,475 Rue du Général de Gaulle 62110 Hénin-Beaumont,50.3877250215579,2.9695543909488564,,,0,,0
BEU1SQMA,BEU1SQMA,Square Martyrs,280 Rue Jacques Morat 62660 Beuvry,50.533465551924905,2.687286753451153,,,0,,0
ABL1NAMU,ABL1NAMU,Namur,140 Rue Marcel Lancino 62153 Ablain-Saint-Nazaire,50.394295985772416,2.70382094761562,,,0,,0
ANN2CONC,ANN2CONC,Concurrence,58 Route de Lille 62880 Annay,50.45233054335439,2.874890956594508,,,0,,0
LOZ1SFAM,LOZ1SFAM,Mairie,30 Rue Joseph Carlier 62540 Lozinghem,50.51739159897342,2.500746071966115,,,0,,1
MAZ1MAIR,MAZ1MAIR,Mairie,1 Avenue de Noyon 62670 Mazingarbe,50.469127751591806,2.7182145302906857,,,0,,0
LBS2MAIR,LBS2MAIR,Mairie,36 Rue Achille Larue 62113 Labourse,50.498907777944325,2.6807860994177632,,,0,,1
DOV2LPOM,DOV2LPOM,Route de Lens,305 Route de Lens 62138 Haisnes,50.5017923572742,2.809489545396458,,,0,,0
HEN1CCWA,HEN1CCWA,Wakefield,985 Avenue du Bord des Eaux 62110 Hénin-Beaumont,50.407165774422495,2.9720596499753,,,0,,1
ROU2SAFE,ROU2SAFE,Salle des Fêtes,171 Rue du Général de Gaulle 62320 Rouvroy,50.39980254564107,2.905269570623533,,,0,,1
AIX1RBOU,AIX1RBOU,Rue de Bouvigny,47 Rue de Bouvigny 62160 Aix-Noulette,50.42260327825738,2.704420833189177,,,0,,0
COU1CURI,COU1CURI,Curie,70 Rue Aristide Briand 62710 Courrières,50.45397183720918,2.940848216078341,,,0,,1
COU2PSTR,COU2PSTR,Strasbourg,39 Rue du General Leclerc 62710 Courrières,50.46119290634736,2.950268079972587,,,0,,1
HEN1LPER,HEN1LPER,La Perche,347 Rue Pasteur 62110 Hénin-Beaumont,50.41605133818173,2.946753960096275,,,0,,1
CAR2BH24,CAR2BH24,Rémy Callot,1 Rue de Provin 62220 Carvin,50.49344839804101,2.950127980023592,,,0,,1
DRO2VILL,DRO2VILL,Mairie,51 Route d’Arras 62320 Drocourt,50.392254262485054,2.92477903363822,,,0,,0
ESC1CEN2,ESC1CEN2,Centre,51 Chaussée Brunehaut 62690 Estrée-Cauchy,50.39891621298944,2.6070346910921285,,,0,,1
AUC2VAND,AUC2VAND,Vandervelde,67 Rue Vandervelde 62260 Auchel,50.50620506576736,2.4615725918223226,,,0,,0
REB2CCRO,REB2CCRO,La Croix,103 Avenue du Général de Gaulle 62150 Rebreuve-Ranchicourt,50.44207084837167,2.5543543084400784,,,0,,0
DOU1COMM,DOU1COMM,Jaurès,20 Rue Jean Jaurès 62119 Dourges,50.43417341051082,2.9859295710059075,,,0,,1
LIE1BH13,LIE1BH13,Louvre-Lens,1 Rue Christophe Oberkampf 62800 Liévin,50.42562892190773,2.797283913602437,,,0,,1
SAY1PDLE,SAY1PDLE,Mairie,27 Route Nationale 62113 Sailly-Labourse,50.50032447045,2.69680337326798,,,0,,0
RUI1CIME,RUI1CIME,Cimetière,17 Rue de Maisnil 62620 Ruitz,50.46505351830082,2.5850124418375784,,,0,,0
BET1GAR1,BET1GAR1,Gare - Quai 1,379 Avenue de Lens 62400 Béthune,50.521133233393634,2.6421413437029835,,,0,,1
LOO1GCAU,LOO1GCAU,Caullet,221 Rue Jules Supervielle 62750 Loos-en-Gohelle,50.451264568301816,2.761965492411662,,,0,,0
GRE1VERB,GRE1VERB,Verbrugge,33 Rue Casimir Beugnet 62160 Grenay,50.44984100581572,2.75584068877442,,,0,,1
BET1HDPO,BET1HDPO,Hôtel des Postes,62 Boulevard Victor Hugo 62400 Béthune,50.53140612390369,2.6418519819447583,,,0,,0
LAB1BARR,LAB1BARR,Barrière,406 Rue Paul Vaillant Couturier 62122 Labeuvrière,50.52406286291672,2.5601839107068027,,,0,,0
AUM2RD94,AUM2RD94,Planquette,61 Route Nationale 62138 Auchy-les-Mines,50.51836713356412,2.7843028427726884,,,0,,0
DIV2ZOLA,DIV2ZOLA,Pierre Bachelet,9 Rue Pierre Bachelet 62460 Divion,50.47087815586323,2.5039543545972496,,,0,,0
VEM1RVOL,VEM1RVOL,Rue Voltaire,14 Rue Voltaire 62980 Vermelles,50.48814466563886,2.7472866405136167,,,0,,1
BRU2IMPO,BRU2IMPO,C. des Impôts,648 Rue de la République 62700 Bruay-la-Buissière,50.47804307024574,2.5365974838474523,,,0,,0
BEU1BA02,BEU1BA02,Ballon,205 Route de Lens 62660 Beuvry,50.51396756795115,2.682043082701308,,,0,,1
CAU1CALV,CAU1CALV,Calvaire,26 Rue du Calvaire 62150 Caucourt,50.40280923179849,2.572659980309968,,,0,,0
BAR1RVHO,BAR1RVHO,Vieil Houdain,2 Rue du Vieil Houdain 62620 Barlin,50.44367901050582,2.607654635115565,,,0,,0
BEU1PDOM,BEU1PDOM,Pont Dominique,15 Rue Aristide Briand 62660 Beuvry,50.52354390873076,2.6964211368994704,,,0,,0
BUL2OFFE,BUL2OFFE,Offenbach,1 Rue Charles Gounod 62160 Bully-les-Mines,50.43902730419581,2.729197393296034,,,0,,1
VIO1FERR,VIO1FERR,Rétuy,122 Rue du Retuy 62138 Violaines,50.542228931747246,2.7922166238366266,,,0,,0
LIE2CIMN,LIE2CIMN,Cimetière Nord,23 Rue Pasteur 62800 Liévin,50.43148097648254,2.7617981323502123,,,0,,0
HAI2FAUV,HAI2FAUV,Fauvettes,22 Rue Diderot 62940 Haillicourt,50.48120431214887,2.5888043202215565,,,0,,0
BEU2HOPI,BEU2HOPI,Hôpital - Quai 4,7 Rue Delbecque 62660 Beuvry,50.5164973086944,2.669044875127349,,,0,,1
HEN2CHBI,HEN2CHBI,Leterme,1104 Boulevard des Freres Leterme 62110 Hénin-Beaumont,50.40757132274141,2.9303638531065737,,,0,,0
HAR2PALO,HAR2PALO,Espace Mimoun,43 Chemin de la 2e Voie 62440 Harnes,50.44509783011077,2.8812348398920413,,,0,,0
VEQ1CCOM,VEQ1CCOM,Centre Cial.,1560 Rue Nationale 62113 Verquigneul,50.50239150941074,2.6529292465652645,,,0,,0
ROU1BFO2,ROU1BFO2,Fosse 2,313 Boulevard Fosse 2 62320 Rouvroy,50.40091184722809,2.9001439166732963,,,0,,1
NOE2CCOM,NOE2CCOM,Centre Cial.,2 Rue du Lac 62290 Nœux-les-Mines,50.475614889823824,2.6782926971388075,,,0,,0
BET2PRIE,BET2PRIE,Prieuré,6 Rue Jean Mermoz 62400 Béthune,50.514235553642806,2.626692440639714,,,0,,0
WIN2BRIQ,WIN2BRIQ,Briquet,60 Rue Raoul Briquet 62410 Wingles,50.48843953168219,2.8462375102971804,,,0,,0
HAS28MAI,HAS28MAI,8 Mai 1945,1 Rue du 8 Mai 62138 Haisnes,50.508167749161146,2.7985619468714087,,,0,,0
MAR1DESC,MAR1DESC,Saint-Etienne,64 bis Boulevard Leon Gambetta 62540 Marles-les-Mines,50.50036842663288,2.4971458510846443,,,0,,1
SAY1LPRE,SAY1LPRE,Les Près,172 bis Route Nationale 62113 Sailly-Labourse,50.5048403753923,2.689492438548786,,,0,,0
BRU1PEU3,BRU1PEU3,Europe - Quai 4,7 Residence Artois 62700 Bruay-la-Buissière,50.48074148448991,2.548630207129245,,,0,,1
BRU1PEU2,BRU1PEU2,Europe - Quai 3,280 Rue Henri Cadot 62700 Bruay-la-Buissière,50.48093898423517,2.548560735097663,,,0,,1
LIE2LHIR,LIE2LHIR,Hirsons,123 Rue Jules Guesde 62800 Liévin,50.43206262364024,2.7800646045289605,,,0,,0
HEN2BH03,HEN2BH03,Jules Verne,368 Rue Jules Verne 62110 Hénin-Beaumont,50.41937131841614,2.971596003371391,,,0,,1
HEN2BH02,HEN2BH02,Sainte-Henriette,151 Voie des Equipages 62110 Hénin-Beaumont,50.42126831876335,2.965622936213053,,,0,,1
BRU1POLO,BRU1POLO,Pologne,129 Rue de la Pologne 62700 Bruay-la-Buissière,50.49172938077343,2.5281994916637363,,,0,,0
LEN1CIOI,LEN1CIOI,Cité des Oiseaux,41 a Rue Hector Laloux 62300 Lens,50.4401358355858,2.8390459986190417,,,0,,1
BRU1BBON,BRU1BBON,Basly Bone,1014 Rue de la Cavée 62700 Bruay-la-Buissière,50.491276252309255,2.531108965644288,,,0,,0
LEN2CIOI,LEN2CIOI,Cité des Oiseaux,41 a Rue Hector Laloux 62300 Lens,50.44004525508216,2.8392558379514385,,,0,,1
BRU1RDFL,BRU1RDFL,Les Fleuves,2 Rue de la Romanche 62700 Bruay-la-Buissière,50.48630191760033,2.564909758448605,,,0,,0
VEM1PHIL,VEM1PHIL,Philosophe,16 c Route Nationale 62980 Vermelles,50.48004453426625,2.7331174769318767,,,0,,0
LEF1GARE,LEF1GARE,Gare,1 Place Salvador Allende 62790 Leforest,50.4279324813816,3.0592981630104665,,,0,,1
VEQ2MAIR,VEQ2MAIR,Mairie,8 Rue Fernand Desmazieres 62131 Verquin,50.502765550414416,2.6397226367723423,,,0,,0
GRE2BEUG,GRE2BEUG,Beugnet,32 Rue Saint Pierre 62160 Grenay,50.44853864279937,2.75093975008675,,,0,,0
OIG2TORD,OIG2TORD,Tordoir,39 Rue du Tordoir 62590 Oignies,50.45947330495656,2.988126006310979,,,0,,0
VIO1CDLE,VIO1CDLE,Ch. de l'Etang,30 Rue du Marais 62138 Violaines,50.54472514801597,2.7639828395831247,,,0,,0
LIB2GAR2,LIB2GAR2,Gare - Quai 2,1 Rue Étienne Pruvost 62820 Libercourt,50.47998281437595,3.008386991065868,,,0,,1
BUR2FAUB,BUR2FAUB,Faubourg,172 Route Nationale 62151 Burbure,50.522062548319234,2.45653179904381,,,0,,1
LEN1PCYT,LEN1PCYT,Parc des Cytises,347 Route de la Bassee 62880 Vendin-le-Vieil,50.461886777852605,2.818320450234776,,,0,,1
BRU1CCOM,BRU1CCOM,Ccial de la Lawe,238 Rue Bizet 62700 Bruay-la-Buissière,50.4740601189719,2.536244241374364,,,0,,0
AVI2PINC,AVI2PINC,Pinchonvalles,278 Boulevard Henri Martel 62210 Avion,50.40070634972188,2.810476610022575,,,0,,0
LEN2ZIND,LEN2ZIND,La Croisette,2110 Route de la Bassee 62750 Loos-en-Gohelle,50.45476002793564,2.816734322614054,,,0,,1
BRU1RIMB,BRU1RIMB,De Vinci,83 Rue Léonard de Vinci 62700 Bruay-la-Buissière,50.48411531296456,2.526286227319668,,,0,,1
FOL1CHAP,FOL1CHAP,Chapelle,12 Rue du Général de Gaulle 62232 Fouquereuil,50.52136286629009,2.600911019878489,,,0,,0
HEN1PONC,HEN1PONC,Ponchelet,223 Rue Léon Blum 62110 Hénin-Beaumont,50.42778317145689,2.953076776841896,,,0,,0
HAR2BARB,HAR2BARB,Barbusse,37 Avenue Henri Barbusse 62440 Harnes,50.44768602513952,2.9022282650945868,,,0,,0
ROU2SGER,ROU2SGER,Eglise,44 Rue du Marechal Foch 62320 Rouvroy,50.39232819098182,2.905227184869145,,,0,,0
LEN2PSA1,LEN2PSA1,Briquet,26 Avenue Raoul Briquet 62300 Lens,50.43242848351158,2.8346142314247125,,,0,,0
MON1CACH,MON1CACH,Cachin,41 Route d’Harnes 62640 Montigny-en-Gohelle,50.43330653622516,2.9319602972188545,,,0,,0
HES2BH01,HES2BH01,4 Septembre 1944,2380 Avenue de la Liberation (La Bussière) 62700 Bruay-la-Buissière,50.49958761572724,2.5842688012689754,,,0,,1
LAP2PNEU,LAP2PNEU,Pont Neuf,2 Rue Jules Ferry 62122 Lapugnoy,50.52583273448862,2.558784436994011,,,0,,0
COU1MOUL,COU1MOUL,Rue Jean Jaurès,1 Residence du Moulin 62710 Courrières,50.45607205811464,2.94435893936646,,,0,,1
DRO1VILL,DRO1VILL,Mairie,50 Route d’Arras 62320 Drocourt,50.3927685636064,2.926062372732588,,,0,,0
HAI2HORT,HAI2HORT,Hortensias,751 Rue Emile Zola 62940 Haillicourt,50.468467928656565,2.568582152896978,,,0,,0
LEN1BZ05,LEN1BZ05,Béhal-J.Zay Q5,26 Rue John Neper 62300 Lens,50.443510354454645,2.823174437061419,,,0,,0
HOU2PLAC,HOU2PLAC,Marne,Place de la Marne 62150 Houdain,50.45607724610552,2.548765231550544,,,0,,1
